"_offset","id","candidate_type","candidate_id","status","interviewer_id","location","logged","media_available","run_type","type","media_status","invite_answer_status","_created_micros","_updated_micros"
"48591","337521503927899389462290424870051910770339723","Applicant","671784029789417400520975298946723951595839959","SCHEDULED","18413308872860216883953742130336355557459122008","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723729740000000","1724227280625200"
"48592","19706813851497695821622874899272960493","Applicant","769759218277382510774492630777263870162014","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724227260000000","1724227303000100"
"48593","5461687545426389035583818616176802706196609944839","Applicant","2231407743243562794210254247366490276474","REQUESTED","201196253714830242298419384586200553","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724080980000000","1724227326000100"
"48594","2911799778163166026958351525812752903","Applicant","84174028554406797272737830399399824278179695","IN_PROGRESS","2438198503000506127890923627173397","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724058900000000","1724227412093300"
"48595","391237487604360252697020028824103553784","Applicant","56050988441562165816060742684437951441139","SCHEDULED","62133592190391267780875688656566304107","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724227200000000","1724227437000200"
"48596","090252446094922935151625034876402654993371420","Applicant","47161525168634031414424385257381698742541420","IN_PROGRESS","3161624329441947565590661943316405355279027","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1723132920000000","1724227500000300"
"48597","85663007994561029126666964458079191506","Applicant","41574886044987228965531102476007234046990","SCHEDULED","083054434441030432899707865446482523416972474","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724144100000000","1724227571000200"
"48598","4901455232657345379496674052096532711770256599","Applicant","38500079062168280204461988876068643021992058","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724227680000000","1724227730000100"
"48599","30588898037050854443439374503227768847534","Applicant","3812453098604194053549397923097510327502032477","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724227740000000","1724227785000100"
"48600","7611242559550093546592010724676276100289805","Applicant","17552755199172380224915473791807437450","IN_PROGRESS","0466997321461455689001409105647955151245695","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723471080000000","1724227790493300"
"48601","36369367565857237588761891690305920","Applicant","24107503972942617339307336706065557886727","PENDING_FEEDBACK","895942500695025270121772518261463269786642","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1723629840000000","1724227915000400"
"48602","883510711121862366648648556617397481424289518","Applicant","95496511495465192005976773172038940","DRAFT","1463765411628793212931729887992856","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724226120000000","1724228325000100"
"48603","28202614997070221625560883184718453098239","Applicant","918083753842148077695485737252395801439806","SCHEDULED","24306380620270871426810909143476913240","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724228280000000","1724228344000200"
"48604","19706813851497695821622874899272960493","Applicant","769759218277382510774492630777263870162014","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724227260000000","1724228449000100"
"48605","19706813851497695821622874899272960493","Applicant","769759218277382510774492630777263870162014","REQUESTED","28376910150332690722664465474694400","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724227260000000","1724228566000100"
"48606","8779198905883574483862996039636289634249","Applicant","5472702197985836599031593456834117113","SCHEDULED","28979416472609926801168955769024681066261475356780","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","","1724152980000000","1724229001431200"
"48607","8779198905883574483862996039636289634249","Applicant","5472702197985836599031593456834117113","IN_PROGRESS","28979416472609926801168955769024681066261475356780","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","","1724152980000000","1724229004759300"
"48608","7611242559550093546592010724676276100289805","Applicant","17552755199172380224915473791807437450","IN_PROGRESS","0466997321461455689001409105647955151245695","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1723471080000000","1724229025000300"
"48609","7611242559550093546592010724676276100289805","Applicant","17552755199172380224915473791807437450","PENDING_FEEDBACK","0466997321461455689001409105647955151245695","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1723471080000000","1724229025000400"
"48610","1405094039442551816589325361493015313891","Applicant","41680336026376593258784240020448220210","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724229360000000","1724229409000100"
"48611","1405094039442551816589325361493015313891","Applicant","41680336026376593258784240020448220210","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724229360000000","1724229409000100"
"48612","54041045146179233206784595884829463817469","Applicant","37439941747104784927850681242169718474270842010","SCHEDULED","583570633190428328473945636354257472738","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1723810980000000","1724229494000200"
"48613","77540235415976957273751228490555093579846353629","Applicant","17715294389901340103521459527065161","REQUESTED","723335247369575221706022128578673515841481515","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724152740000000","1724229638000100"
"48614","65828437480536627616384077820106996595","Applicant","293843814741673942777940776729197064","SCHEDULED","08695273580268426783819407042857812909567800","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724146740000000","1724229750000200"
"48615","3471561673510371054170059690986856837278522110","Applicant","2673043704048916499284084211563536572901","IN_PROGRESS","671529574009405873936396969865919889357924","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723637040000000","1724229829514300"
"48616","6808981242942249838187568970661180446","Applicant","686626951103226937606477199111473243637256","SCHEDULED","083054434441030432899707865446482523416972474","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724066580000000","1724229872000200"
"48617","69476719820431067447687605994767476","Applicant","62472649162570307783941186049105760975","DRAFT","18861169046742032798597174398321091332893","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","","1724229840000000","1724229896000100"
"48618","7611242559550093546592010724676276100289805","Applicant","17552755199172380224915473791807437450","PENDING_FEEDBACK","0466997321461455689001409105647955151245695","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1723471080000000","1724229904000400"
"48619","234643968119930154345748208119272422","Applicant","62331784858631687504126298601851809138","SCHEDULED","590087124565782444339433797950682738143","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724154000000000","1724230000000200"
"48620","01615254599822568095608971459245146854","Applicant","2927196023811450269373493356063266565946","DRAFT","9909523585439779478391885796029126539281","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724230080000000","1724230125000100"
"48621","9542068732184351984238133810999431765596652","Applicant","187707491022305596218823089193833267585352907","IN_PROGRESS","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723544460000000","1724230635324300"
"48622","3291559709517690293009530037785527431249","Applicant","88024307475857497122373060045850041651560","SCHEDULED","840934224917069670037030848165281252622","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723811700000000","1724230658118200"
"48623","9542068732184351984238133810999431765596652","Applicant","187707491022305596218823089193833267585352907","IN_PROGRESS","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1723544460000000","1724230671000300"
